ACC1002, WEDNESDAY, 1000, 1200, UT-AUD1, 2, V1
PF2105, WEDNESDAY, 900, 1100, SDE-CR4, 2, 3
PF2105, WEDNESDAY, 900, 1100, SDE-CR4, 2, 4
PF2105, FRIDAY, 1400, 1600, SDE-CR4, 2, 5
PF2105, FRIDAY, 1400, 1600, SDE-CR4, 2, 6
PF2108, MONDAY, 1400, 1600, SDE-424, 2, 1
PF2108, WEDNESDAY, 1200, 1400, SDE-ES1, 2, 1
PF2108, WEDNESDAY, 1200, 1400, SDE-ES1, 2, 2
PF2108, TUESDAY, 1400, 1600, SDE-ES1, 2, 3
PF2108, TUESDAY, 1400, 1600, SDE-ES1, 2, 4
PF2108, MONDAY, 1000, 1200, SDE-ES1, 2, 5
PF2108, MONDAY, 1000, 1200, SDE-ES1, 2, 6
PF2203, THURSDAY, 1000, 1200, SDE-422, 2, 1
PF2203, THURSDAY, 1400, 1600, SDE-SR9, 2, 1
PF2203, THURSDAY, 1400, 1600, SDE-SR9, 2, 2
PF2303, FRIDAY, 1100, 1300, SDE-425, 2, 1
PF2303, THURSDAY, 1600, 1800, SDE-ES1, 2, 1
PF2303, THURSDAY, 1600, 1800, SDE-ES1, 2, 2
PF2303, TUESDAY, 1600, 1800, SDE-ES1, 2, 3
PF2303, TUESDAY, 1600, 1800, SDE-ES1, 2, 4
PF3102, MONDAY, 1400, 1600, SDE-421, 2, 1
PF3102, MONDAY, 1100, 1300, SDE-CR4, 2, 1
PF3102, MONDAY, 1100, 1300, SDE-CR4, 2, 2
PF3102, MONDAY, 900, 1100, SDE-CR1, 2, 3
PF3102, MONDAY, 900, 1100, SDE-CR1, 2, 4
PF3102, MONDAY, 1600, 1800, SDE-CR1, 2, 5
PF3102, MONDAY, 1600, 1800, SDE-CR1, 2, 6
PF3103, THURSDAY, 1200, 1400, SDE-424, 2, 1
PF3103, TUESDAY, 1000, 1200, SDE-ES1, 2, 1
PF3103, TUESDAY, 1830, 2030, SDE-SR12, 2, 2
PF3103, THURSDAY, 1400, 1600, SDE-ES2, 2, 3
PF3103, THURSDAY, 1830, 2030, SDE-SR12, 2, 4
PF3103, TUESDAY, 1600, 1800, SDE-ES2, 2, 5
PF3103, FRIDAY, 1830, 2030, SDE-SR14, 2, 6
PF3201, THURSDAY, 900, 1100, SDE-421, 2, 1
PF3201, TUESDAY, 1600, 1800, SDE-SR13, 2, 1
PF3201, TUESDAY, 1600, 1800, SDE-SR13, 2, 2
PF3201, THURSDAY, 1600, 1800, SDE-SR9, 2, 3
PF3201, THURSDAY, 1600, 1800, SDE-SR9, 2, 4
PF3204, MONDAY, 1200, 1400, SDE-423, 2, 1
PF3204, MONDAY, 1600, 1800, SDE-ES1, 2, 1
PF3204, MONDAY, 1600, 1800, SDE-ES1, 2, 2
PF3204, TUESDAY, 1100, 1300, SDE-CR4, 2, 3
PF3204, TUESDAY, 1100, 1300, SDE-CR4, 2, 4
PF3303, WEDNESDAY, 900, 1100, SDE-425, 2, 1
PF3303, WEDNESDAY, 1200, 1400, SDE-CR1, 2, 1
PF3303, WEDNESDAY, 1200, 1400, SDE-CR1, 2, 2
PF3303, TUESDAY, 1400, 1600, SDE-CR1, 2, 3
PF3303, TUESDAY, 1400, 1600, SDE-CR1, 2, 4
PF4103, TUESDAY, 900, 1100, SDE-422, 2, 1
PF4103, TUESDAY, 1400, 1600, SDE-SR15, 2, 1
PF4103, TUESDAY, 1400, 1600, SDE-SR15, 2, 2
PF4103, WEDNESDAY, 1100, 1300, SDE-CR4, 2, 3
PF4103, WEDNESDAY, 1100, 1300, SDE-CR4, 2, 4
PF4203, MONDAY, 1000, 1200, SDE-425, 2, 1
PF4203, MONDAY, 1300, 1500, SDE-GIS, 2, 1
PF4203, MONDAY, 1300, 1500, SDE-GIS, 2, 2
PF4203, MONDAY, 1600, 1800, SDE-GIS, 2, 3
PF4203, MONDAY, 1600, 1800, SDE-GIS, 2, 4
PF4304, TUESDAY, 900, 1100, SDE-422, 2, 1
PF4304, TUESDAY, 1400, 1600, SDE-SR15, 2, 1
PF4304, TUESDAY, 1400, 1600, SDE-SR15, 2, 2
PF4304, WEDNESDAY, 1100, 1300, SDE-CR4, 2, 3
PF4304, WEDNESDAY, 1100, 1300, SDE-CR4, 2, 4
PF4305, FRIDAY, 1000, 1200, SDE-DV1, 2, 1
PF4307, MONDAY, 1800, 2000, SDE-422, 2, 1
PF4307, TUESDAY, 1800, 2000, SDE-SR15, 2, 1
PF4307, TUESDAY, 1800, 2000, SDE-SR15, 2, 2
PF4307, THURSDAY, 1800, 2000, SDE-SR15, 2, 3
PF4307, THURSDAY, 1800, 2000, SDE-SR15, 2, 4
PH1102E, WEDNESDAY, 1000, 1200, UT-AUD3, 2, 1
PH1102E, THURSDAY, 1300, 1400, AS7-0119, 2, W1
PH1102E, THURSDAY, 900, 1000, AS1-0207, 2, W10
PH1102E, THURSDAY, 1600, 1700, AS1-0207, 2, W11
PH1102E, MONDAY, 900, 1000, AS3-0208, 2, W2
PH1102E, TUESDAY, 1000, 1100, AS2-0311, 2, W3
PH1102E, TUESDAY, 1100, 1200, AS2-0311, 2, W4
PH1102E, THURSDAY, 1000, 1100, AS3-0208, 2, W5
PH1102E, THURSDAY, 1100, 1200, AS3-0208, 2, W6
PH1102E, FRIDAY, 1200, 1300, AS3-0208, 2, W7
PH1102E, FRIDAY, 1300, 1400, AS3-0208, 2, W8
PH1102E, TUESDAY, 900, 1000, AS1-0205, 2, W9
PH2110 / GEM2006, THURSDAY, 1000, 1200, UTSRC-LT51, 2, 1
PH2110 / GEM2006, MONDAY, 1000, 1200, AS1-0210, 2, D1
PH2110 / GEM2006, MONDAY, 1200, 1400, AS3-0208, 2, D2
PH2110 / GEM2006, TUESDAY, 1000, 1200, AS4-0603, 2, D3
PH2110 / GEM2006, WEDNESDAY, 1800, 2000, AS4-0603, 2, D4
PH2110 / GEM2006, WEDNESDAY, 1000, 1200, AS2-0311, 2, D5
PH2110 / GEM2006, TUESDAY, 1600, 1800, AS3-0208, 2, D6
PH2202, FRIDAY, 1200, 1400, AS4-0206, 2, 1
PH2202, TUESDAY, 1400, 1500, AS3-0208, 2, W1
PH2202, TUESDAY, 1500, 1600, AS2-0311, 2, W2
PH2202, WEDNESDAY, 1400, 1500, AS2-0311, 2, W3
PH2212 / EU2214 / GEK2030, TUESDAY, 1400, 1600, AS4-0206, 2, 1
PH2212 / EU2214 / GEK2030, THURSDAY, 1200, 1400, AS1-0213, 2, D2
PH2212 / EU2214 / GEK2030, WEDNESDAY, 1000, 1200, AS3-0209, 2, D3
PH2212 / EU2214 / GEK2030, MONDAY, 1000, 1200, AS3-0215, 2, D4
PH2222 / GEK2036, FRIDAY, 1000, 1200, UTSRC-LT50, 2, 1
PH2222 / GEK2036, MONDAY, 1200, 1400, AS1-0203, 2, E1
PH2222 / GEK2036, WEDNESDAY, 1200, 1400, AS2-0311, 2, E2
PH2222 / GEK2036, THURSDAY, 1200, 1400, AS1-0213, 2, E3
PH2222 / GEK2036, MONDAY, 1400, 1600, AS3-0523, 2, E4
PH2223 / GEK2037, WEDNESDAY, 1200, 1400, AS4-0206, 2, 1
PH2223 / GEK2037, FRIDAY, 1200, 1400, AS3-0215, 2, D1
PH2223 / GEK2037, FRIDAY, 1600, 1800, AS3-0208, 2, D2
PH2223 / GEK2037, THURSDAY, 1600, 1800, AS3-0208, 2, D3
PH2223 / GEK2037, THURSDAY, 1200, 1400, AS3-0215, 2, D4
PH2241, FRIDAY, 800, 1000, AS1-0201, 2, 1
PH2241, TUESDAY, 1600, 1800, AS3-0208, 2, E1
PH2241, TUESDAY, 1200, 1400, AS3-0208, 2, E2
PH2241, MONDAY, 1400, 1600, AS2-0311, 2, E3
PH2302 / GEK2039, WEDNESDAY, 1600, 1800, AS7-0101, 2, 1
PH2302 / GEK2039, MONDAY, 1600, 1700, AS1-0210, 2, W1
PH2302 / GEK2039, MONDAY, 1700, 1800, AS1-0210, 2, W2
PH2302 / GEK2039, TUESDAY, 1600, 1700, AS4-0603, 2, W3
PH3202, TUESDAY, 1400, 1600, AS4-0119, 2, 1
PH3202, FRIDAY, 1000, 1100, AS2-0311, 2, W1
PH3202, FRIDAY, 1100, 1200, AS1-0213, 2, W2
PH3202, MONDAY, 1500, 1600, AS3-0208, 2, W3
PH3203, MONDAY, 1400, 1600, AS7-0106, 2, 1
PH3203, FRIDAY, 1600, 1800, AS3-0208, 2, E1
PH3203, THURSDAY, 1600, 1800, AS3-0208, 2, E2
PH3203, WEDNESDAY, 1800, 2000, AS3-0306, 2, E3
PH3204 / SN3272, TUESDAY, 1000, 1200, AS3-0523, 2, 1
PH3204 / SN3272, TUESDAY, 1200, 1300, AS3-0523, 2, W1
PH3206, MONDAY, 1000, 1200, AS7-0101, 2, 1
PH3206, MONDAY, 1400, 1600, AS1-0213, 2, D1
PH3206, WEDNESDAY, 1400, 1600, AS3-0523, 2, D2
PH3206, TUESDAY, 1400, 1600, AS4-0603, 2, D3
PH4201, TUESDAY, 1000, 1300, AS3-0309, 2, 1
PH4205, FRIDAY, 1500, 1800, AS3-0309, 2, 1
PH4206, TUESDAY, 1400, 1700, AS3-0309, 2, 1
PH4216, WEDNESDAY, 1500, 1800, AS3-0307, 2, 1
PH4241, WEDNESDAY, 1200, 1500, AS3-0309, 2, 1
PH5430, WEDNESDAY, 1000, 1300, AS3-0523, 2, 1
PH5430R, WEDNESDAY, 1000, 1300, AS3-0523, 2, 1
PH6320, MONDAY, 1000, 1300, AS3-0523, 2, 1
PH6760, FRIDAY, 1000, 1300, AS3-0523, 2, 1
PH6770, TUESDAY, 1400, 1700, AS3-0523, 2, 1
PL1101E, TUESDAY, 1400, 1600, LT9, 2, 1
PL1101E, THURSDAY, 1400, 1600, LT11, 2, 2
PL1101E, MONDAY, 1200, 1400, AS1-0203, 2, D1
PL1101E, MONDAY, 1600, 1800, AS3-0306, 2, D2
PL1101E, TUESDAY, 1000, 1200, AS3-0303, 2, D3
PL1101E, WEDNESDAY, 1000, 1200, AS3-0303, 2, D4
PL1101E, WEDNESDAY, 1200, 1400, AS6-0212, 2, D5
PL1101E, WEDNESDAY, 1400, 1600, AS3-0303, 2, D6
PL1101E, WEDNESDAY, 1600, 1800, AS1-0203, 2, D7
PL1101E, THURSDAY, 1000, 1200, AS4-0206, 2, D8
PL1101E, THURSDAY, 1600, 1800, AS3-0306, 2, D9
PL1101E, MONDAY, 1200, 1400, AS7-0101, 2, E10
PL1101E, MONDAY, 1600, 1800, AS4-0206, 2, E11
PL1101E, TUESDAY, 1000, 1200, AS3-0303, 2, E12
PL1101E, WEDNESDAY, 1000, 1200, AS3-0303, 2, E13
PL1101E, WEDNESDAY, 1600, 1800, AS1-0203, 2, E14
PL1101E, THURSDAY, 1000, 1200, AS1-0303, 2, E15
PL1101E, THURSDAY, 1600, 1800, AS3-0306, 2, E16
PL2131, WEDNESDAY, 1400, 1600, LT8, 2, 1
PL2131, MONDAY, 1200, 1400, AS7-0201A, 2, D1
PL2131, MONDAY, 1400, 1600, AS7-0201A, 2, D2
PL2131, MONDAY, 1600, 1800, AS7-0201A, 2, D3
PL2131, TUESDAY, 1000, 1200, AS7-0201A, 2, D4
PL2131, TUESDAY, 1200, 1400, AS7-0201A, 2, D5
PL2131, TUESDAY, 1400, 1600, AS7-0201A, 2, D6
PL2131, MONDAY, 1200, 1400, AS7-0201A, 2, E1
PL2131, MONDAY, 1400, 1600, AS7-0201A, 2, E2
PL2131, MONDAY, 1600, 1800, AS7-0201A, 2, E3
PL2131, TUESDAY, 1000, 1200, AS7-0201A, 2, E4
PL2131, TUESDAY, 1200, 1400, AS7-0201A, 2, E5
PL2131, TUESDAY, 1400, 1600, AS7-0201A, 2, E6
PL2132, WEDNESDAY, 1200, 1400, LT11, 2, 1
PL2132, WEDNESDAY, 1400, 1600, AS7-0201A, 2, W1
PL2132, THURSDAY, 1000, 1200, AS7-0201A, 2, W3
PL2132, THURSDAY, 1200, 1400, AS7-0201A, 2, W4
PL2132, THURSDAY, 1400, 1600, AS7-0201A, 2, W5
PL3232, TUESDAY, 1200, 1400, LT9, 2, 1
PL3232, THURSDAY, 1200, 1400, AS4-0119, 2, D1
PL3232, THURSDAY, 1400, 1600, AS7-0101, 2, D2
PL3232, THURSDAY, 1600, 1800, AS3-0307, 2, D3
PL3232, FRIDAY, 1200, 1400, AS3-0309, 2, D4
PL3232, THURSDAY, 1200, 1400, AS4-0119, 2, E1
PL3232, THURSDAY, 1400, 1600, AS7-0101, 2, E2
PL3232, THURSDAY, 1600, 1800, AS3-0307, 2, E3
PL3232, THURSDAY, 1000, 1200, AS4-0206, 2, E5
PL3233, WEDNESDAY, 1600, 1800, LT11, 2, 1
PL3233, MONDAY, 1800, 2000, AS4-B107, 2, D1
PL3233, THURSDAY, 1600, 1800, AS4-B107, 2, D2
PL3233, FRIDAY, 1600, 1800, AS4-B107, 2, D3
PL3233, MONDAY, 1200, 1400, AS7-0101, 2, D4
PL3233, MONDAY, 1800, 2000, AS4-B107, 2, E1
PL3233, THURSDAY, 1600, 1800, AS4-B107, 2, E2
PL3233, FRIDAY, 1600, 1800, AS4-B107, 2, E3
PL3233, MONDAY, 1400, 1600, AS4-B107, 2, E5
PL3234, MONDAY, 1400, 1600, LT9, 2, 1
PL3234, TUESDAY, 1000, 1200, ERC-SR1, 2, D1
PL3234, WEDNESDAY, 1200, 1400, ERC-SR1, 2, D2
PL3234, WEDNESDAY, 1600, 1800, TP-SR2, 2, D3
PL3234, THURSDAY, 1200, 1400, ERC-SR11, 2, D4
PL3234, TUESDAY, 1000, 1200, ERC-SR1, 2, E1
PL3234, WEDNESDAY, 1200, 1400, ERC-SR11, 2, E2
PL3234, WEDNESDAY, 1600, 1800, UTSRC-SR8, 2, E3
PL3234, THURSDAY, 1200, 1400, ERC-SR11, 2, E4
PL3235, FRIDAY, 1600, 1800, LT9, 2, 1
PL3235, TUESDAY, 1000, 1200, AS4-B107, 2, D1
PL3235, TUESDAY, 1200, 1400, AS4-B107, 2, D2
PL3235, TUESDAY, 1400, 1600, AS4-B107, 2, D3
PL3235, WEDNESDAY, 1000, 1200, AS4-B107, 2, D4
PL3235, TUESDAY, 1000, 1200, AS4-B107, 2, E1
PL3235, TUESDAY, 1200, 1400, AS4-B107, 2, E2
PL3235, TUESDAY, 1400, 1600, AS4-B107, 2, E3
PL3235, WEDNESDAY, 1000, 1200, AS4-B107, 2, E4
PL3236, THURSDAY, 1400, 1600, LT9, 2, 1
PL3236, TUESDAY, 1000, 1200, UTSRC-SR3, 2, D1
PL3236, TUESDAY, 1200, 1400, UTSRC-SR3, 2, D2
PL3236, TUESDAY, 1400, 1600, AS1-0304, 2, D3
PL3236, WEDNESDAY, 1600, 1800, UTSRC-SR7, 2, D4
PL3236, TUESDAY, 1000, 1200, UTSRC-SR3, 2, E1
PL3236, TUESDAY, 1200, 1400, UTSRC-SR3, 2, E2
PL3236, TUESDAY, 1400, 1600, AS1-0304, 2, E3
PL3236, WEDNESDAY, 1600, 1800, UTSRC-SR7, 2, E4
PL3237, WEDNESDAY, 1000, 1200, AS6-0214, 2, 1
PL3237, MONDAY, 1000, 1200, AS4-B107, 2, D1
PL3237, MONDAY, 1200, 1400, AS4-B107, 2, D2
PL3237, MONDAY, 1400, 1600, AS4-B107, 2, D3
PL3237, MONDAY, 1600, 1800, AS4-B107, 2, D4
PL3238, THURSDAY, 1800, 2000, LT9, 2, 1
PL3238, MONDAY, 1200, 1400, AS4-B107, 2, E1
PL3238, MONDAY, 1600, 1800, AS4-B107, 2, E2
PL3238, WEDNESDAY, 1200, 1400, AS4-B107, 2, E3
PL3238, WEDNESDAY, 1600, 1800, AS4-B107, 2, E4
PL3241, WEDNESDAY, 1800, 2000, LT12, 2, 1
PL3241, THURSDAY, 1000, 1200, AS4-B107, 2, D1
PL3241, THURSDAY, 1200, 1400, AS4-B107, 2, D2
PL3241, FRIDAY, 1000, 1200, AS4-B107, 2, D3
PL3241, FRIDAY, 1200, 1400, AS4-B107, 2, D4
PL3241, THURSDAY, 1000, 1200, AS4-B107, 2, E1
PL3241, FRIDAY, 1000, 1200, AS4-B107, 2, E3
PL3241, FRIDAY, 1200, 1400, AS4-B107, 2, E4
PL3243, WEDNESDAY, 1200, 1400, LT14, 2, 1
PL3243, FRIDAY, 1000, 1200, AS1-0201, 2, D1
PL3243, THURSDAY, 1600, 1800, AS3-0304, 2, E3
PL3243, FRIDAY, 1000, 1200, AS1-0201, 2, E4
PL3249, FRIDAY, 1400, 1600, AS1-0301, 2, 1
PL3249, MONDAY, 1400, 1500, AS7-0101, 2, W1
PL3249, MONDAY, 1700, 1800, AS4-0119, 2, W2
PL3249, TUESDAY, 1400, 1500, AS6-0214, 2, W3
PL3249, TUESDAY, 1500, 1600, AS1-0201, 2, W4
PL3250, THURSDAY, 1600, 1800, LT14, 2, 1
PL3250, WEDNESDAY, 1400, 1500, AS4-0116, 2, W1
PL3250, WEDNESDAY, 1500, 1600, AS4-0116, 2, W2
PL3250, THURSDAY, 1200, 1300, AS7-0106, 2, W3
PL3250, THURSDAY, 1300, 1400, AS7-0106, 2, W4
PL3251, THURSDAY, 1000, 1200, AS6-0214, 2, 1
PL3251, MONDAY, 1400, 1600, AS3-0307, 2, D1
PL3251, WEDNESDAY, 1200, 1400, AS4-B107, 2, D2
PL3251, MONDAY, 1400, 1600, AS3-0307, 2, E1
PL3251, WEDNESDAY, 1200, 1400, UTSRC-SR4, 2, E2
PL3256, MONDAY, 1200, 1400, LT8, 2, 1
PL3256, THURSDAY, 1600, 1800, AS3-0304, 2, D1
PL3256, MONDAY, 1000, 1200, AS3-0304, 2, E2
PL3256, MONDAY, 1600, 1800, AS3-0306, 2, E3
PL3256, WEDNESDAY, 1600, 1800, AS3-0304, 2, E4
PL3281D, THURSDAY, 1300, 1600, AS7-0201, 2, 1
PL3282, TUESDAY, 1300, 1600, AS7-0201, 2, 1
PL3282C, THURSDAY, 900, 1200, AS7-0201, 2, 1
PL3284, TUESDAY, 900, 1200, AS7-0201, 2, 1
PL3285, WEDNESDAY, 1500, 1800, AS7-0201, 2, 1
PL3286, WEDNESDAY, 1200, 1500, AS7-0201, 2, 1
PL3288, MONDAY, 1100, 1400, AS7-0201, 2, 1
PL4202, FRIDAY, 1500, 1800, ERC-SR2, 2, 1
PL4205, THURSDAY, 1400, 1700, ERC-SR3, 2, 1
PL4207, TUESDAY, 800, 1100, ERC-SR3, 2, 1
PL4208, TUESDAY, 1800, 2100, ERC-ALR, 2, 1
PL4218, THURSDAY, 1800, 2100, ERC-SR2, 2, 1
PL4219, TUESDAY, 1100, 1400, ERC-SR3, 2, 1
PL4221, WEDNESDAY, 1200, 1500, ERC-SR3, 2, 1
PL4222, WEDNESDAY, 1800, 2100, ERC-SR2, 2, 1
PL4224, FRIDAY, 900, 1200, ERC-SR3, 2, 1
PL4226, FRIDAY, 1200, 1500, ERC-SR3, 2, 1
PL4228, TUESDAY, 1400, 1700, ERC-ALR, 2, 1
PL4229, WEDNESDAY, 900, 1200, ERC-SR3, 2, 1
PL4231, THURSDAY, 800, 1100, ERC-SR2, 2, 1
PL4234, MONDAY, 900, 1200, ERC-SR2, 2, 1
PL4235, MONDAY, 1800, 2100, ERC-SR2, 2, 1
PL4880I, WEDNESDAY, 1500, 1800, ERC-SR3, 2, 1
PL4880J, TUESDAY, 1100, 1400, ERC-ALR, 2, 1
PL5222R, THURSDAY, 1100, 1400, UTSRC-SR4, 2, 1
PL5225R, MONDAY, 1200, 1500, UTSRC-SR4, 2, 1
PP5138, WEDNESDAY, 1400, 1700, MMSR3-4, 2, 1
PP5141, THURSDAY, 1400, 1700, MMSR2-1, 2, 1
PP5142, MONDAY, 1400, 1700, MMSR2-1, 2, 1
PP5209, MONDAY, 1400, 1700, MMSR3-4, 2, 1
PP5223, THURSDAY, 1400, 1700, MMSR3-4, 2, 1
PP5241J, TUESDAY, 1400, 1700, MMSR2-2, 2, 1
PP5241K, THURSDAY, 1400, 1700, MMSR2-2, 2, 1
PP5242K, TUESDAY, 1400, 1700, MMSR3-5, 2, 1
PP5246, WEDNESDAY, 1830, 2130, MMSR2-2, 2, 1
PP5255, WEDNESDAY, 1400, 1700, MMSR2-3, 2, 1
PP5294, TUESDAY, 1830, 2130, MMSR2-1, 2, 1
PP5411, MONDAY, 900, 1200, MMSR3-5, 2, 1
PP5412, MONDAY, 1400, 1700, MMSR2-3, 2, 1
PP5413, TUESDAY, 1400, 1700, MMSR2-3, 2, 1
PP5414, MONDAY, 1830, 2130, MMSR3-5, 2, 1
PR1102, MONDAY, 1200, 1400, LT26, 2, SL1
PR1102, THURSDAY, 1200, 1400, LT26, 2, SL1
PR1102, TUESDAY, 800, 1030, S14-04Lab, 2, SB1
PR1102, TUESDAY, 1200, 1430, S14-04Lab, 2, SB2
PR1102, TUESDAY, 1500, 1730, S14-04Lab, 2, SB3
PR2102, MONDAY, 1600, 1800, NAK-AUD, 2, SL1
PR2102, THURSDAY, 1600, 1800, NAK-AUD, 2, SL1
PR2102, TUESDAY, 1400, 1700, S4A-02Lab, 2, SB1
PR2102, FRIDAY, 1400, 1700, S4A-02Lab, 2, SB2
PR2105, TUESDAY, 1200, 1400, LT25, 2, SL1
PR2105, FRIDAY, 1200, 1400, LT25, 2, SL1
PR2105, MONDAY, 900, 1200, S4A-02Lab, 2, SB1
PR2105, THURSDAY, 900, 1200, S4A-02Lab, 2, SB2
PR2202, MONDAY, 1200, 1400, LT27, 2, SL1
PR2202, THURSDAY, 1200, 1400, LT27, 2, SL1
PR3103, MONDAY, 800, 1000, NAK-AUD, 2, SL1
PR3103, THURSDAY, 800, 1000, NAK-AUD, 2, SL1
PR3103, FRIDAY, 1400, 1700, S7-0203, 2, SB1
PR3103, TUESDAY, 1400, 1700, null, 2, SB2
PR3104, MONDAY, 1400, 1600, UT-AUD3, 2, SL1
PR3104, THURSDAY, 1400, 1600, UT-AUD3, 2, SL1
PR3104, THURSDAY, 900, 1200, S4-0103, 2, SB1
PR3104, MONDAY, 900, 1200, S4-04Lab, 2, SB2
PR3105, TUESDAY, 1200, 1400, LT34, 2, SL1
PR3105, FRIDAY, 1200, 1400, LT34, 2, SL1
PR3106, TUESDAY, 800, 1000, NAK-AUD, 2, SL1
PR3106, FRIDAY, 800, 1000, NAK-AUD, 2, SL1
PR3106, WEDNESDAY, 900, 1200, S4A-02Lab, 2, SB1
PR3106, WEDNESDAY, 1400, 1700, S4A-02Lab, 2, SB2
PR3107, TUESDAY, 800, 1000, LT34, 2, SL1
PR3107, FRIDAY, 800, 1000, LT34, 2, SL1
PR3107, WEDNESDAY, 1000, 1200, LT31, 2, ST1
PR3301, SATURDAY, 900, 1230, LT21, 2, SL1
PR4102, TUESDAY, 1600, 1800, null, 2, SL1
PR4102, FRIDAY, 1600, 1800, UT-AUD3, 2, SL1
PR4104, THURSDAY, 1400, 1700, LT31, 2, SL1
PR4104, THURSDAY, 1400, 1700, S4A-01Lab, 2, SB1
PR4105, MONDAY, 800, 1000, UTSRC-LT51, 2, SL1
PR4105, THURSDAY, 800, 1000, UTSRC-LT51, 2, SL1
PR4105, WEDNESDAY, 900, 1200, S14-04Lab, 2, SB1
PR4105, WEDNESDAY, 1400, 1700, S14-04Lab, 2, SB2
PR4106, TUESDAY, 800, 1000, UTSRC-LT51, 2, SL1
PR4106, FRIDAY, 800, 1000, UTSRC-LT51, 2, SL1
PR4106, WEDNESDAY, 1400, 1700, S4-04Lab, 2, SB1
PR4106, WEDNESDAY, 900, 1200, S4-04Lab, 2, SB2
PR4201, TUESDAY, 1200, 1400, UTSRC-SR1, 2, SL1
PR4201, FRIDAY, 1200, 1400, UTSRC-SR1, 2, SL1
PR4206, MONDAY, 1200, 1400, S16-0202, 2, SL1
PR4206, THURSDAY, 1200, 1400, S16-0202, 2, SL1
PR4206, MONDAY, 1400, 1700, S4A-02Lab, 2, SB1
PR5113, MONDAY, 1400, 1600, S4-0516, 2, SL1
PR5113, WEDNESDAY, 1400, 1600, S4-0516, 2, SL1
PR5130, MONDAY, 1600, 1800, S4-0516, 2, SL1
PR5130, WEDNESDAY, 1600, 1800, S4-0516, 2, SL1
PR5133, TUESDAY, 1200, 1400, S4-0516, 2, SL1
PR5136, THURSDAY, 1200, 1400, LT34, 2, SL1
PR5212, WEDNESDAY, 1800, 2000, S16-0436, 2, SL1
PR5216, TUESDAY, 1800, 2000, S16-0430, 2, SL1
PR5217, MONDAY, 1800, 2000, S14-0620, 2, SL1
PR5220, FRIDAY, 1800, 2000, S14-0620, 2, SL1
PR5230, TUESDAY, 1000, 1200, S4-0516, 2, SL1
PR5230, WEDNESDAY, 1200, 1400, S4-0516, 2, SL1
PR5302, SATURDAY, 800, 1000, S4-0516, 2, SL1
PS1101E / GEK1003, TUESDAY, 1200, 1400, null, 2, 1
PS1101E / GEK1003, TUESDAY, 1600, 1800, AS3-0214, 2, D1
PS1101E / GEK1003, WEDNESDAY, 800, 1000, AS3-0214, 2, D2
PS1101E / GEK1003, MONDAY, 800, 1000, AS3-0214, 2, D3
PS1101E / GEK1003, THURSDAY, 1000, 1200, AS3-0214, 2, D4
PS1101E / GEK1003, TUESDAY, 1600, 1800, AS3-0214, 2, E1
PS1101E / GEK1003, WEDNESDAY, 800, 1000, AS3-0214, 2, E2
PS1101E / GEK1003, THURSDAY, 1000, 1200, AS3-0214, 2, E4
PS2203 / EU2203, THURSDAY, 1600, 1800, AS4-0206, 2, 1
PS2203 / EU2203, WEDNESDAY, 1600, 1800, AS3-0214, 2, D1
PS2203 / EU2203, WEDNESDAY, 1600, 1800, AS3-0214, 2, E1
PS2203 / EU2203, WEDNESDAY, 800, 1000, AS3-0308, 2, E2
PS2233 / GEK2024, TUESDAY, 1600, 1800, AS6-0212, 2, 1
PS2233 / GEK2024, FRIDAY, 1600, 1800, AS3-0308, 2, D1
PS2233 / GEK2024, FRIDAY, 1200, 1400, AS3-0209, 2, D2
PS2233 / GEK2024, FRIDAY, 1600, 1800, AS3-0308, 2, E1
PS2234, WEDNESDAY, 1600, 1800, LT12, 2, 1
PS2234, THURSDAY, 1000, 1200, AS3-0308, 2, D1
PS2234, THURSDAY, 1400, 1600, AS3-0308, 2, D2
PS2234, THURSDAY, 1000, 1200, AS3-0308, 2, E1
PS2234, THURSDAY, 1400, 1600, AS3-0308, 2, E2
PS2237, MONDAY, 1200, 1400, LT12, 2, 1
PS2237, MONDAY, 1600, 1800, AS3-0214, 2, D1
PS2237, TUESDAY, 1000, 1200, AS3-0214, 2, D2
PS2237, WEDNESDAY, 1200, 1400, AS3-0308, 2, D3
PS2237, MONDAY, 1600, 1800, AS3-0214, 2, E1
PS2237, TUESDAY, 1000, 1200, AS3-0214, 2, E2
PS2237, WEDNESDAY, 1200, 1400, AS3-0308, 2, E3
PS2239 / GEK2010, MONDAY, 1000, 1200, UTSRC-LT50, 2, 1
PS2239 / GEK2010, TUESDAY, 1400, 1600, AS3-0308, 2, D1
PS2239 / GEK2010, FRIDAY, 1400, 1600, AS3-0308, 2, D2
PS2239 / GEK2010, WEDNESDAY, 1200, 1400, AS3-0214, 2, D3
PS2239 / GEK2010, TUESDAY, 1400, 1600, AS3-0308, 2, E1
PS2239 / GEK2010, FRIDAY, 1400, 1600, AS3-0308, 2, E2
PS2239 / GEK2010, WEDNESDAY, 1200, 1400, AS3-0214, 2, E3
PS2240, THURSDAY, 1200, 1400, LT9, 2, 1
PS2240, TUESDAY, 1200, 1400, AS3-0214, 2, D1
PS2240, WEDNESDAY, 800, 1000, AS3-0308, 2, D3
PS2240, TUESDAY, 1200, 1400, AS3-0214, 2, E1
PS2240, FRIDAY, 1000, 1200, AS3-0214, 2, E2
